,0
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Office_Appliances_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Photo___Cinema_Equipment_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Sport_and_Leisure_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0.0
PREV_NAME_PORTFOLIO_Cards_MEAN,0.0
PREV_NAME_PORTFOLIO_Cars_MEAN,0.0
PREV_NAME_PORTFOLIO_Cash_MEAN,0.0
PREV_NAME_PORTFOLIO_XNA_MEAN,0.0
PREV_NAME_PORTFOLIO_nan_MEAN,0.0
PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,0.0
PREV_NAME_PRODUCT_TYPE_x_sell_MEAN,0.0
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0.0
PREV_CHANNEL_TYPE_AP___Cash_loan__MEAN,0.0
PREV_CHANNEL_TYPE_Car_dealer_MEAN,0.0
PREV_CHANNEL_TYPE_Channel_of_corporate_sales_MEAN,0.0
PREV_CHANNEL_TYPE_Contact_center_MEAN,0.0
PREV_CHANNEL_TYPE_Country_wide_MEAN,0.0
PREV_CHANNEL_TYPE_Credit_and_cash_offices_MEAN,0.0
PREV_CHANNEL_TYPE_Regional___Local_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Demand_MIN,0.0
PREV_CHANNEL_TYPE_nan_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Auto_technology_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_MLM_partners_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0.0
PREV_NAME_YIELD_GROUP_XNA_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Demand_MAX,0.0
PREV_NAME_YIELD_GROUP_low_action_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Demand_SUM,0.0
CC_NAME_CONTRACT_STATUS_Demand_VAR,0.0
ORGANIZATION_TYPE_Telecom,0.0
ORGANIZATION_TYPE_Trade__type_1,0.0
ORGANIZATION_TYPE_Trade__type_4,0.0
ORGANIZATION_TYPE_Trade__type_5,0.0
ORGANIZATION_TYPE_Transport__type_1,0.0
CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,0.0
ORGANIZATION_TYPE_University,0.0
ORGANIZATION_TYPE_XNA,0.0
CC_NAME_CONTRACT_STATUS_Sent_proposal_MAX,0.0
CC_NAME_CONTRACT_STATUS_Sent_proposal_MEAN,0.0
BURO_DAYS_CREDIT_MEAN,0.0
BURO_DAYS_CREDIT_VAR,0.0
BURO_DAYS_CREDIT_ENDDATE_MIN,0.0
OCCUPATION_TYPE_HR_staff,0.0
OCCUPATION_TYPE_IT_staff,0.0
WALLSMATERIAL_MODE_Monolithic,0.0
OCCUPATION_TYPE_Realty_agents,0.0
CC_CNT_DRAWINGS_POS_CURRENT_VAR,0.0
OCCUPATION_TYPE_Waiters_barmen_staff,0.0
FLAG_CONT_MOBILE,0.0
PREV_NAME_YIELD_GROUP_middle_MEAN,0.0
PREV_NAME_YIELD_GROUP_nan_MEAN,0.0
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,0.0
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash_Street__high_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash_Street__low_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash_Street__middle_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash_X_Sell__high_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,0.0
PREV_PRODUCT_COMBINATION_Cash_X_Sell__middle_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,0.0
CC_SK_DPD_DEF_MEAN,0.0
CC_SK_DPD_DEF_SUM,0.0
CC_SK_DPD_DEF_VAR,0.0
CC_NAME_CONTRACT_STATUS_Active_MIN,0.0
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,0.0
PREV_PRODUCT_COMBINATION_nan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Active_MAX,0.0
APPROVED_AMT_ANNUITY_MEAN,0.0
APPROVED_AMT_APPLICATION_MAX,0.0
APPROVED_AMT_APPLICATION_MEAN,0.0
APPROVED_AMT_CREDIT_MAX,0.0
APPROVED_AMT_CREDIT_MEAN,0.0
APPROVED_APP_CREDIT_PERC_VAR,0.0
APPROVED_AMT_DOWN_PAYMENT_MIN,0.0
APPROVED_AMT_DOWN_PAYMENT_MAX,0.0
APPROVED_AMT_DOWN_PAYMENT_MEAN,0.0
APPROVED_AMT_GOODS_PRICE_MAX,0.0
APPROVED_AMT_GOODS_PRICE_MEAN,0.0
APPROVED_HOUR_APPR_PROCESS_START_MIN,0.0
APPROVED_HOUR_APPR_PROCESS_START_MAX,0.0
APPROVED_HOUR_APPR_PROCESS_START_MEAN,0.0
APPROVED_RATE_DOWN_PAYMENT_MIN,0.0
APPROVED_RATE_DOWN_PAYMENT_MAX,0.0
APPROVED_RATE_DOWN_PAYMENT_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Sent_proposal_SUM,0.0
APPROVED_DAYS_DECISION_MEAN,0.0
APPROVED_CNT_PAYMENT_MEAN,0.0
APPROVED_CNT_PAYMENT_SUM,0.0
REFUSED_AMT_ANNUITY_MIN,0.0
REFUSED_AMT_ANNUITY_MAX,0.0
REFUSED_AMT_ANNUITY_MEAN,0.0
REFUSED_AMT_APPLICATION_MIN,0.0
REFUSED_AMT_APPLICATION_MAX,0.0
REFUSED_AMT_APPLICATION_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Sent_proposal_VAR,0.0
REFUSED_AMT_CREDIT_MAX,0.0
REFUSED_AMT_CREDIT_MEAN,0.0
REFUSED_APP_CREDIT_PERC_MIN,0.0
REFUSED_APP_CREDIT_PERC_MAX,0.0
REFUSED_APP_CREDIT_PERC_MEAN,0.0
REFUSED_APP_CREDIT_PERC_VAR,0.0
REFUSED_AMT_DOWN_PAYMENT_MIN,0.0
REFUSED_AMT_DOWN_PAYMENT_MAX,0.0
REFUSED_AMT_DOWN_PAYMENT_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Signed_MIN,0.0
REFUSED_AMT_GOODS_PRICE_MAX,0.0
REFUSED_AMT_GOODS_PRICE_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Signed_MAX,0.0
REFUSED_HOUR_APPR_PROCESS_START_MAX,0.0
REFUSED_HOUR_APPR_PROCESS_START_MEAN,0.0
REFUSED_RATE_DOWN_PAYMENT_MIN,0.0
REFUSED_RATE_DOWN_PAYMENT_MAX,0.0
REFUSED_RATE_DOWN_PAYMENT_MEAN,0.0
REFUSED_DAYS_DECISION_MIN,0.0
REFUSED_DAYS_DECISION_MAX,0.0
REFUSED_DAYS_DECISION_MEAN,0.0
REFUSED_CNT_PAYMENT_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Signed_MEAN,0.0
NAME_INCOME_TYPE_Businessman,0.0
NAME_INCOME_TYPE_Pensioner,0.0
NAME_INCOME_TYPE_Student,0.0
NAME_INCOME_TYPE_Unemployed,0.0
CC_NAME_CONTRACT_STATUS_Signed_SUM,0.0
NAME_EDUCATION_TYPE_Academic_degree,0.0
REFUSED_CNT_PAYMENT_SUM,0.0
POS_MONTHS_BALANCE_SIZE,0.0
POS_SK_DPD_MAX,0.0
POS_SK_DPD_MEAN,0.0
POS_SK_DPD_DEF_MAX,0.0
POS_SK_DPD_DEF_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Approved_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Completed_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Signed_VAR,0.0
POS_NAME_CONTRACT_STATUS_Signed_MEAN,0.0
POS_NAME_CONTRACT_STATUS_nan_MEAN,0.0
POS_COUNT,0.0
FLAG_DOCUMENT_17,0.0
FLAG_DOCUMENT_20,0.0
FLAG_DOCUMENT_21,0.0
CC_NAME_CONTRACT_STATUS_nan_MIN,0.0
BURO_DAYS_CREDIT_ENDDATE_MAX,0.0
BURO_DAYS_CREDIT_ENDDATE_MEAN,0.0
BURO_DAYS_CREDIT_UPDATE_MEAN,0.0
NAME_TYPE_SUITE_Group_of_people,0.0
BURO_CREDIT_DAY_OVERDUE_MAX,0.0
BURO_CREDIT_DAY_OVERDUE_MEAN,0.0
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,0.0
BURO_AMT_CREDIT_SUM_MAX,0.0
BURO_AMT_CREDIT_SUM_MEAN,0.0
INSTAL_PAYMENT_DIFF_SUM,0.0
BURO_AMT_CREDIT_SUM_SUM,0.0
FLAG_DOCUMENT_2,0.0
FLAG_DOCUMENT_4,0.0
BURO_AMT_CREDIT_SUM_DEBT_MAX,0.0
FLAG_DOCUMENT_7,0.0
FLAG_DOCUMENT_9,0.0
FLAG_DOCUMENT_10,0.0
FLAG_DOCUMENT_11,0.0
FLAG_DOCUMENT_12,0.0
FLAG_DOCUMENT_14,0.0
FLAG_DOCUMENT_15,0.0
INSTAL_COUNT,0.0
BURO_AMT_CREDIT_SUM_DEBT_MEAN,0.0
BURO_AMT_CREDIT_SUM_DEBT_SUM,0.0
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,0.0
BURO_AMT_CREDIT_SUM_LIMIT_SUM,0.0
BURO_AMT_ANNUITY_MAX,0.0
BURO_AMT_ANNUITY_MEAN,0.0
CC_AMT_BALANCE_VAR,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0.0
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,0.0
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,0.0
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,0.0
BURO_CNT_CREDIT_PROLONG_SUM,0.0
BURO_MONTHS_BALANCE_MIN_MIN,0.0
CC_AMT_DRAWINGS_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_CURRENT_VAR,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,0.0
BURO_MONTHS_BALANCE_MAX_MAX,0.0
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,0.0
CC_AMT_DRAWINGS_POS_CURRENT_VAR,0.0
BURO_MONTHS_BALANCE_SIZE_MEAN,0.0
CC_AMT_INST_MIN_REGULARITY_VAR,0.0
BURO_MONTHS_BALANCE_SIZE_SUM,0.0
BURO_CREDIT_ACTIVE_Active_MEAN,0.0
CC_AMT_PAYMENT_CURRENT_VAR,0.0
BURO_CREDIT_ACTIVE_Bad_debt_MEAN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,0.0
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,0.0
BURO_CREDIT_ACTIVE_Closed_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,0.0
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,0.0
BURO_CREDIT_ACTIVE_Sold_MEAN,0.0
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,0.0
BURO_CREDIT_ACTIVE_nan_MEAN,0.0
BURO_CREDIT_CURRENCY_currency_1_MEAN,0.0
CC_AMT_RECIVABLE_MEAN,0.0
CC_AMT_RECIVABLE_SUM,0.0
CC_AMT_RECIVABLE_VAR,0.0
CC_AMT_TOTAL_RECEIVABLE_MIN,0.0
CC_AMT_TOTAL_RECEIVABLE_MAX,0.0
CC_AMT_TOTAL_RECEIVABLE_MEAN,0.0
CC_AMT_TOTAL_RECEIVABLE_SUM,0.0
CC_AMT_TOTAL_RECEIVABLE_VAR,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,0.0
CC_CNT_DRAWINGS_CURRENT_MIN,0.0
CC_CNT_DRAWINGS_CURRENT_MAX,0.0
CC_CNT_DRAWINGS_CURRENT_MEAN,0.0
CC_CNT_DRAWINGS_CURRENT_SUM,0.0
CC_CNT_DRAWINGS_CURRENT_VAR,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,0.0
BURO_CREDIT_CURRENCY_currency_2_MEAN,0.0
CC_CNT_DRAWINGS_POS_CURRENT_MAX,0.0
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,0.0
CC_CNT_DRAWINGS_POS_CURRENT_SUM,0.0
CC_NAME_CONTRACT_STATUS_Completed_SUM,0.0
CC_NAME_CONTRACT_STATUS_Completed_VAR,0.0
BURO_CREDIT_CURRENCY_currency_4_MEAN,0.0
BURO_CREDIT_CURRENCY_nan_MEAN,0.0
BURO_CREDIT_TYPE_Another_type_of_loan_MEAN,0.0
BURO_CREDIT_TYPE_Car_loan_MEAN,0.0
BURO_CREDIT_TYPE_Consumer_credit_MEAN,0.0
BURO_CREDIT_TYPE_Credit_card_MEAN,0.0
CC_CNT_INSTALMENT_MATURE_CUM_VAR,0.0
CC_SK_DPD_MIN,0.0
CC_SK_DPD_MAX,0.0
CC_SK_DPD_MEAN,0.0
CC_SK_DPD_SUM,0.0
CC_NAME_CONTRACT_STATUS_nan_MAX,0.0
CC_NAME_CONTRACT_STATUS_nan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_nan_SUM,0.0
CC_NAME_CONTRACT_STATUS_nan_VAR,0.0
CC_COUNT,0.0
BURO_CREDIT_TYPE_Loan_for_business_development_MEAN,0.0
BURO_CREDIT_TYPE_Loan_for_working_capital_replenishment_MEAN,0.0
BURO_CREDIT_TYPE_Microloan_MEAN,0.0
BURO_CREDIT_TYPE_Mortgage_MEAN,0.0
BURO_CREDIT_TYPE_Real_estate_loan_MEAN,0.0
FLAG_MOBIL,0.0
BURO_CREDIT_TYPE_Unknown_type_of_loan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Active_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Active_SUM,0.0
CC_NAME_CONTRACT_STATUS_Active_VAR,0.0
CC_NAME_CONTRACT_STATUS_Completed_MIN,0.0
CC_NAME_CONTRACT_STATUS_Completed_MAX,0.0
CC_NAME_CONTRACT_STATUS_Completed_MEAN,0.0
CC_SK_DPD_VAR,0.0
CC_SK_DPD_DEF_MIN,0.0
CC_SK_DPD_DEF_MAX,0.0
