feature,importance,fold
PREV_NAME_PAYMENT_TYPE_Non_cash_from_your_account_MEAN,0,8
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,0,8
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0,8
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0,8
PREV_CODE_REJECT_REASON_HC_MEAN,0,8
PREV_CODE_REJECT_REASON_LIMIT_MEAN,0,8
PREV_CODE_REJECT_REASON_SCO_MEAN,0,8
PREV_CODE_REJECT_REASON_SCOFR_MEAN,0,8
PREV_CODE_REJECT_REASON_VERIF_MEAN,0,8
PREV_CODE_REJECT_REASON_XAP_MEAN,0,8
PREV_CODE_REJECT_REASON_XNA_MEAN,0,8
PREV_CODE_REJECT_REASON_nan_MEAN,0,8
PREV_NAME_TYPE_SUITE_Children_MEAN,0,8
PREV_NAME_TYPE_SUITE_Family_MEAN,0,8
PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,0,8
PREV_NAME_TYPE_SUITE_Other_A_MEAN,0,8
PREV_NAME_TYPE_SUITE_Other_B_MEAN,0,8
PREV_NAME_TYPE_SUITE_Spouse__partner_MEAN,0,8
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,0,8
PREV_NAME_TYPE_SUITE_nan_MEAN,0,8
PREV_NAME_CLIENT_TYPE_New_MEAN,0,8
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,0,8
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,0,8
PREV_NAME_CLIENT_TYPE_XNA_MEAN,0,8
PREV_NAME_CLIENT_TYPE_nan_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Audio_Video_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Auto_Accessories_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Clothing_and_Accessories_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Construction_Materials_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Consumer_Electronics_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Direct_Sales_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Medical_Supplies_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Office_Appliances_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Photo___Cinema_Equipment_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Sport_and_Leisure_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,0,8
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,8
PREV_NAME_PORTFOLIO_Cards_MEAN,0,8
PREV_NAME_PORTFOLIO_Cars_MEAN,0,8
PREV_NAME_PORTFOLIO_Cash_MEAN,0,8
PREV_NAME_PORTFOLIO_POS_MEAN,0,8
PREV_NAME_PORTFOLIO_XNA_MEAN,0,8
PREV_NAME_PORTFOLIO_nan_MEAN,0,8
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,0,8
PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,0,8
PREV_NAME_PRODUCT_TYPE_x_sell_MEAN,0,8
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,8
PREV_CHANNEL_TYPE_AP___Cash_loan__MEAN,0,8
PREV_CHANNEL_TYPE_Car_dealer_MEAN,0,8
PREV_CHANNEL_TYPE_Channel_of_corporate_sales_MEAN,0,8
PREV_CHANNEL_TYPE_Contact_center_MEAN,0,8
PREV_CHANNEL_TYPE_Country_wide_MEAN,0,8
PREV_CHANNEL_TYPE_Credit_and_cash_offices_MEAN,0,8
PREV_CHANNEL_TYPE_Regional___Local_MEAN,0,8
PREV_CHANNEL_TYPE_Stone_MEAN,0,8
PREV_CHANNEL_TYPE_nan_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_Auto_technology_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_Consumer_electronics_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_MLM_partners_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,0,8
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,8
PREV_NAME_YIELD_GROUP_XNA_MEAN,0,8
PREV_NAME_YIELD_GROUP_high_MEAN,0,8
PREV_NAME_YIELD_GROUP_low_action_MEAN,0,8
PREV_NAME_YIELD_GROUP_low_normal_MEAN,0,8
PREV_NAME_YIELD_GROUP_middle_MEAN,0,8
PREV_NAME_YIELD_GROUP_nan_MEAN,0,8
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,0,8
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,0,8
PREV_PRODUCT_COMBINATION_Cash_MEAN,0,8
PREV_PRODUCT_COMBINATION_Cash_Street__high_MEAN,0,8
PREV_PRODUCT_COMBINATION_Cash_Street__low_MEAN,0,8
PREV_PRODUCT_COMBINATION_Cash_Street__middle_MEAN,0,8
PREV_PRODUCT_COMBINATION_Cash_X_Sell__high_MEAN,0,8
PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,0,8
PREV_PRODUCT_COMBINATION_Cash_X_Sell__middle_MEAN,0,8
PREV_PRODUCT_COMBINATION_POS_household_with_interest_MEAN,0,8
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,0,8
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,0,8
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,0,8
PREV_PRODUCT_COMBINATION_POS_mobile_with_interest_MEAN,0,8
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,0,8
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,0,8
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,0,8
PREV_PRODUCT_COMBINATION_nan_MEAN,0,8
APPROVED_AMT_ANNUITY_MIN,0,8
APPROVED_AMT_ANNUITY_MAX,0,8
APPROVED_AMT_ANNUITY_MEAN,0,8
APPROVED_AMT_APPLICATION_MIN,0,8
APPROVED_AMT_APPLICATION_MAX,0,8
APPROVED_AMT_APPLICATION_MEAN,0,8
APPROVED_AMT_CREDIT_MIN,0,8
APPROVED_AMT_CREDIT_MAX,0,8
APPROVED_AMT_CREDIT_MEAN,0,8
APPROVED_APP_CREDIT_PERC_MIN,0,8
APPROVED_APP_CREDIT_PERC_MAX,0,8
APPROVED_APP_CREDIT_PERC_MEAN,0,8
APPROVED_APP_CREDIT_PERC_VAR,0,8
APPROVED_AMT_DOWN_PAYMENT_MIN,0,8
APPROVED_AMT_DOWN_PAYMENT_MAX,0,8
APPROVED_AMT_DOWN_PAYMENT_MEAN,0,8
APPROVED_AMT_GOODS_PRICE_MIN,0,8
APPROVED_AMT_GOODS_PRICE_MAX,0,8
APPROVED_AMT_GOODS_PRICE_MEAN,0,8
APPROVED_HOUR_APPR_PROCESS_START_MIN,0,8
APPROVED_HOUR_APPR_PROCESS_START_MAX,0,8
APPROVED_HOUR_APPR_PROCESS_START_MEAN,0,8
APPROVED_RATE_DOWN_PAYMENT_MIN,0,8
APPROVED_RATE_DOWN_PAYMENT_MAX,0,8
APPROVED_RATE_DOWN_PAYMENT_MEAN,0,8
APPROVED_DAYS_DECISION_MIN,0,8
APPROVED_DAYS_DECISION_MAX,0,8
APPROVED_DAYS_DECISION_MEAN,0,8
APPROVED_CNT_PAYMENT_MEAN,0,8
APPROVED_CNT_PAYMENT_SUM,0,8
REFUSED_AMT_ANNUITY_MIN,0,8
REFUSED_AMT_ANNUITY_MAX,0,8
REFUSED_AMT_ANNUITY_MEAN,0,8
REFUSED_AMT_APPLICATION_MIN,0,8
REFUSED_AMT_APPLICATION_MAX,0,8
REFUSED_AMT_APPLICATION_MEAN,0,8
REFUSED_AMT_CREDIT_MIN,0,8
REFUSED_AMT_CREDIT_MAX,0,8
REFUSED_AMT_CREDIT_MEAN,0,8
REFUSED_APP_CREDIT_PERC_MIN,0,8
REFUSED_APP_CREDIT_PERC_MAX,0,8
REFUSED_APP_CREDIT_PERC_MEAN,0,8
REFUSED_APP_CREDIT_PERC_VAR,0,8
REFUSED_AMT_DOWN_PAYMENT_MIN,0,8
REFUSED_AMT_DOWN_PAYMENT_MAX,0,8
REFUSED_AMT_DOWN_PAYMENT_MEAN,0,8
REFUSED_AMT_GOODS_PRICE_MIN,0,8
REFUSED_AMT_GOODS_PRICE_MAX,0,8
REFUSED_AMT_GOODS_PRICE_MEAN,0,8
REFUSED_HOUR_APPR_PROCESS_START_MIN,0,8
REFUSED_HOUR_APPR_PROCESS_START_MAX,0,8
REFUSED_HOUR_APPR_PROCESS_START_MEAN,0,8
REFUSED_RATE_DOWN_PAYMENT_MIN,0,8
REFUSED_RATE_DOWN_PAYMENT_MAX,0,8
REFUSED_RATE_DOWN_PAYMENT_MEAN,0,8
REFUSED_DAYS_DECISION_MIN,0,8
REFUSED_DAYS_DECISION_MAX,0,8
REFUSED_DAYS_DECISION_MEAN,0,8
REFUSED_CNT_PAYMENT_MEAN,0,8
REFUSED_CNT_PAYMENT_SUM,0,8
POS_MONTHS_BALANCE_MAX,0,8
POS_MONTHS_BALANCE_MEAN,0,8
POS_MONTHS_BALANCE_SIZE,0,8
POS_SK_DPD_MAX,0,8
POS_SK_DPD_MEAN,0,8
POS_SK_DPD_DEF_MAX,0,8
POS_SK_DPD_DEF_MEAN,0,8
POS_NAME_CONTRACT_STATUS_Active_MEAN,0,8
POS_NAME_CONTRACT_STATUS_Approved_MEAN,0,8
POS_NAME_CONTRACT_STATUS_Completed_MEAN,0,8
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,8
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,0,8
POS_NAME_CONTRACT_STATUS_Signed_MEAN,0,8
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,8
POS_COUNT,0,8
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,0,8
INSTAL_DPD_MAX,0,8
INSTAL_DPD_MEAN,0,8
INSTAL_DPD_SUM,0,8
INSTAL_DBD_MAX,2,8
INSTAL_DBD_MEAN,2,8
INSTAL_DBD_SUM,2,8
INSTAL_PAYMENT_PERC_MAX,0,8
INSTAL_PAYMENT_PERC_MEAN,0,8
INSTAL_PAYMENT_PERC_SUM,0,8
INSTAL_PAYMENT_PERC_VAR,0,8
INSTAL_PAYMENT_DIFF_MAX,0,8
INSTAL_PAYMENT_DIFF_MEAN,0,8
INSTAL_PAYMENT_DIFF_SUM,0,8
INSTAL_PAYMENT_DIFF_VAR,0,8
INSTAL_AMT_INSTALMENT_MAX,3,8
INSTAL_AMT_INSTALMENT_MEAN,1,8
INSTAL_AMT_INSTALMENT_SUM,6,8
INSTAL_AMT_PAYMENT_MIN,2,8
INSTAL_AMT_PAYMENT_MAX,0,8
INSTAL_AMT_PAYMENT_MEAN,0,8
INSTAL_AMT_PAYMENT_SUM,1,8
INSTAL_DAYS_ENTRY_PAYMENT_MAX,0,8
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,1,8
INSTAL_DAYS_ENTRY_PAYMENT_SUM,4,8
INSTAL_COUNT,0,8
CC_MONTHS_BALANCE_MIN,0,8
CC_MONTHS_BALANCE_MAX,0,8
CC_MONTHS_BALANCE_MEAN,0,8
CC_MONTHS_BALANCE_SUM,0,8
CC_MONTHS_BALANCE_VAR,0,8
CC_AMT_BALANCE_MIN,0,8
CC_AMT_BALANCE_MAX,1,8
CC_AMT_BALANCE_MEAN,0,8
CC_AMT_BALANCE_SUM,2,8
CC_AMT_BALANCE_VAR,0,8
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,0,8
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,0,8
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,0,8
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,0,8
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,0,8
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,8
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,0,8
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,0,8
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,0,8
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,0,8
CC_AMT_DRAWINGS_CURRENT_MIN,0,8
CC_AMT_DRAWINGS_CURRENT_MAX,0,8
CC_AMT_DRAWINGS_CURRENT_MEAN,0,8
CC_AMT_DRAWINGS_CURRENT_SUM,0,8
CC_AMT_DRAWINGS_CURRENT_VAR,0,8
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,8
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,0,8
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,0,8
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,0,8
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,0,8
CC_AMT_DRAWINGS_POS_CURRENT_MIN,0,8
CC_AMT_DRAWINGS_POS_CURRENT_MAX,0,8
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,0,8
CC_AMT_DRAWINGS_POS_CURRENT_SUM,0,8
CC_AMT_DRAWINGS_POS_CURRENT_VAR,0,8
CC_AMT_INST_MIN_REGULARITY_MIN,0,8
CC_AMT_INST_MIN_REGULARITY_MAX,0,8
CC_AMT_INST_MIN_REGULARITY_MEAN,0,8
CC_AMT_INST_MIN_REGULARITY_SUM,0,8
CC_AMT_INST_MIN_REGULARITY_VAR,0,8
CC_AMT_PAYMENT_CURRENT_MIN,0,8
CC_AMT_PAYMENT_CURRENT_MAX,0,8
CC_AMT_PAYMENT_CURRENT_MEAN,0,8
CC_AMT_PAYMENT_CURRENT_SUM,0,8
CC_AMT_PAYMENT_CURRENT_VAR,0,8
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,1,8
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,0,8
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,0,8
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,0,8
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,0,8
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,1,8
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,0,8
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,0,8
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,0,8
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,0,8
CC_AMT_RECIVABLE_MIN,0,8
CC_AMT_RECIVABLE_MAX,0,8
CC_AMT_RECIVABLE_MEAN,0,8
CC_AMT_RECIVABLE_SUM,0,8
CC_AMT_RECIVABLE_VAR,0,8
CC_AMT_TOTAL_RECEIVABLE_MIN,0,8
CC_AMT_TOTAL_RECEIVABLE_MAX,0,8
CC_AMT_TOTAL_RECEIVABLE_MEAN,0,8
CC_AMT_TOTAL_RECEIVABLE_SUM,0,8
CC_AMT_TOTAL_RECEIVABLE_VAR,0,8
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,8
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,0,8
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,0,8
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,0,8
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,0,8
CC_CNT_DRAWINGS_CURRENT_MIN,0,8
CC_CNT_DRAWINGS_CURRENT_MAX,0,8
CC_CNT_DRAWINGS_CURRENT_MEAN,0,8
CC_CNT_DRAWINGS_CURRENT_SUM,0,8
CC_CNT_DRAWINGS_CURRENT_VAR,0,8
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,8
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,8
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,0,8
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,8
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,0,8
CC_CNT_DRAWINGS_POS_CURRENT_MIN,0,8
CC_CNT_DRAWINGS_POS_CURRENT_MAX,0,8
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,0,8
CC_CNT_DRAWINGS_POS_CURRENT_SUM,0,8
CC_CNT_DRAWINGS_POS_CURRENT_VAR,0,8
CC_CNT_INSTALMENT_MATURE_CUM_MIN,0,8
CC_CNT_INSTALMENT_MATURE_CUM_MAX,0,8
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,0,8
CC_CNT_INSTALMENT_MATURE_CUM_SUM,0,8
CC_CNT_INSTALMENT_MATURE_CUM_VAR,0,8
CC_SK_DPD_MIN,0,8
CC_SK_DPD_MAX,0,8
CC_SK_DPD_MEAN,0,8
CC_SK_DPD_SUM,0,8
CC_SK_DPD_VAR,0,8
CC_SK_DPD_DEF_MIN,0,8
CC_SK_DPD_DEF_MAX,0,8
CC_SK_DPD_DEF_MEAN,0,8
CC_SK_DPD_DEF_SUM,0,8
CC_SK_DPD_DEF_VAR,0,8
CC_NAME_CONTRACT_STATUS_Active_MIN,0,8
CC_NAME_CONTRACT_STATUS_Active_MAX,0,8
CC_NAME_CONTRACT_STATUS_Active_MEAN,0,8
CC_NAME_CONTRACT_STATUS_Active_SUM,0,8
CC_NAME_CONTRACT_STATUS_Active_VAR,0,8
CC_NAME_CONTRACT_STATUS_Completed_MIN,0,8
CC_NAME_CONTRACT_STATUS_Completed_MAX,0,8
CC_NAME_CONTRACT_STATUS_Completed_MEAN,0,8
CC_NAME_CONTRACT_STATUS_Completed_SUM,0,8
CC_NAME_CONTRACT_STATUS_Completed_VAR,0,8
CC_NAME_CONTRACT_STATUS_Demand_MIN,0,8
CC_NAME_CONTRACT_STATUS_Demand_MAX,0,8
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0,8
CC_NAME_CONTRACT_STATUS_Demand_SUM,0,8
CC_NAME_CONTRACT_STATUS_Demand_VAR,0,8
CC_NAME_CONTRACT_STATUS_Sent_proposal_MIN,0,8
CC_NAME_CONTRACT_STATUS_Sent_proposal_MAX,0,8
CC_NAME_CONTRACT_STATUS_Sent_proposal_MEAN,0,8
CC_NAME_CONTRACT_STATUS_Sent_proposal_SUM,0,8
CC_NAME_CONTRACT_STATUS_Sent_proposal_VAR,0,8
CC_NAME_CONTRACT_STATUS_Signed_MIN,0,8
CC_NAME_CONTRACT_STATUS_Signed_MAX,0,8
CC_NAME_CONTRACT_STATUS_Signed_MEAN,0,8
CC_NAME_CONTRACT_STATUS_Signed_SUM,0,8
CC_NAME_CONTRACT_STATUS_Signed_VAR,0,8
CC_NAME_CONTRACT_STATUS_nan_MIN,0,8
CC_NAME_CONTRACT_STATUS_nan_MAX,0,8
CC_NAME_CONTRACT_STATUS_nan_MEAN,0,8
CC_NAME_CONTRACT_STATUS_nan_SUM,0,8
CC_NAME_CONTRACT_STATUS_nan_VAR,0,8
CC_COUNT,0,8
CODE_GENDER,9,9
FLAG_OWN_CAR,1,9
FLAG_OWN_REALTY,6,9
CNT_CHILDREN,10,9
AMT_INCOME_TOTAL,57,9
AMT_CREDIT,38,9
AMT_ANNUITY,77,9
AMT_GOODS_PRICE,46,9
REGION_POPULATION_RELATIVE,83,9
DAYS_BIRTH,65,9
DAYS_EMPLOYED,82,9
DAYS_REGISTRATION,72,9
DAYS_ID_PUBLISH,129,9
OWN_CAR_AGE,53,9
FLAG_MOBIL,0,9
FLAG_EMP_PHONE,0,9
FLAG_WORK_PHONE,4,9
FLAG_CONT_MOBILE,0,9
FLAG_PHONE,4,9
FLAG_EMAIL,2,9
CNT_FAM_MEMBERS,12,9
REGION_RATING_CLIENT,4,9
REGION_RATING_CLIENT_W_CITY,5,9
HOUR_APPR_PROCESS_START,40,9
REG_REGION_NOT_LIVE_REGION,1,9
REG_REGION_NOT_WORK_REGION,0,9
LIVE_REGION_NOT_WORK_REGION,2,9
REG_CITY_NOT_LIVE_CITY,4,9
REG_CITY_NOT_WORK_CITY,8,9
LIVE_CITY_NOT_WORK_CITY,0,9
EXT_SOURCE_1,92,9
EXT_SOURCE_2,139,9
EXT_SOURCE_3,135,9
APARTMENTS_AVG,20,9
BASEMENTAREA_AVG,22,9
YEARS_BEGINEXPLUATATION_AVG,26,9
YEARS_BUILD_AVG,14,9
COMMONAREA_AVG,22,9
ELEVATORS_AVG,5,9
ENTRANCES_AVG,11,9
FLOORSMAX_AVG,9,9
FLOORSMIN_AVG,14,9
LANDAREA_AVG,19,9
LIVINGAPARTMENTS_AVG,10,9
LIVINGAREA_AVG,20,9
NONLIVINGAPARTMENTS_AVG,13,9
NONLIVINGAREA_AVG,14,9
APARTMENTS_MODE,20,9
BASEMENTAREA_MODE,11,9
YEARS_BEGINEXPLUATATION_MODE,27,9
YEARS_BUILD_MODE,13,9
COMMONAREA_MODE,11,9
ELEVATORS_MODE,1,9
ENTRANCES_MODE,12,9
FLOORSMAX_MODE,1,9
FLOORSMIN_MODE,2,9
LANDAREA_MODE,18,9
LIVINGAPARTMENTS_MODE,13,9
LIVINGAREA_MODE,35,9
NONLIVINGAPARTMENTS_MODE,1,9
NONLIVINGAREA_MODE,15,9
APARTMENTS_MEDI,10,9
BASEMENTAREA_MEDI,11,9
YEARS_BEGINEXPLUATATION_MEDI,15,9
YEARS_BUILD_MEDI,5,9
COMMONAREA_MEDI,8,9
ELEVATORS_MEDI,1,9
ENTRANCES_MEDI,1,9
FLOORSMAX_MEDI,2,9
FLOORSMIN_MEDI,2,9
LANDAREA_MEDI,8,9
LIVINGAPARTMENTS_MEDI,5,9
LIVINGAREA_MEDI,13,9
NONLIVINGAPARTMENTS_MEDI,3,9
NONLIVINGAREA_MEDI,9,9
TOTALAREA_MODE,24,9
OBS_30_CNT_SOCIAL_CIRCLE,26,9
DEF_30_CNT_SOCIAL_CIRCLE,21,9
OBS_60_CNT_SOCIAL_CIRCLE,19,9
DEF_60_CNT_SOCIAL_CIRCLE,9,9
DAYS_LAST_PHONE_CHANGE,85,9
FLAG_DOCUMENT_2,0,9
FLAG_DOCUMENT_3,1,9
FLAG_DOCUMENT_4,0,9
FLAG_DOCUMENT_5,1,9
FLAG_DOCUMENT_6,2,9
FLAG_DOCUMENT_7,0,9
FLAG_DOCUMENT_8,0,9
FLAG_DOCUMENT_9,0,9
FLAG_DOCUMENT_10,0,9
FLAG_DOCUMENT_11,0,9
FLAG_DOCUMENT_12,0,9
FLAG_DOCUMENT_13,0,9
FLAG_DOCUMENT_14,0,9
FLAG_DOCUMENT_15,0,9
FLAG_DOCUMENT_16,0,9
FLAG_DOCUMENT_17,0,9
FLAG_DOCUMENT_18,0,9
FLAG_DOCUMENT_19,0,9
FLAG_DOCUMENT_20,0,9
FLAG_DOCUMENT_21,0,9
AMT_REQ_CREDIT_BUREAU_HOUR,0,9
AMT_REQ_CREDIT_BUREAU_DAY,4,9
AMT_REQ_CREDIT_BUREAU_WEEK,2,9
AMT_REQ_CREDIT_BUREAU_MON,5,9
AMT_REQ_CREDIT_BUREAU_QRT,13,9
AMT_REQ_CREDIT_BUREAU_YEAR,43,9
NAME_CONTRACT_TYPE_Cash_loans,4,9
NAME_CONTRACT_TYPE_Revolving_loans,1,9
NAME_TYPE_SUITE_Children,0,9
NAME_TYPE_SUITE_Family,1,9
NAME_TYPE_SUITE_Group_of_people,0,9
NAME_TYPE_SUITE_Other_A,0,9
NAME_TYPE_SUITE_Other_B,0,9
NAME_TYPE_SUITE_Spouse__partner,0,9
NAME_TYPE_SUITE_Unaccompanied,0,9
NAME_INCOME_TYPE_Businessman,0,9
NAME_INCOME_TYPE_Commercial_associate,2,9
NAME_INCOME_TYPE_Pensioner,0,9
NAME_INCOME_TYPE_State_servant,1,9
NAME_INCOME_TYPE_Student,0,9
NAME_INCOME_TYPE_Unemployed,0,9
NAME_INCOME_TYPE_Working,9,9
NAME_EDUCATION_TYPE_Academic_degree,0,9
NAME_EDUCATION_TYPE_Higher_education,23,9
NAME_EDUCATION_TYPE_Incomplete_higher,1,9
NAME_EDUCATION_TYPE_Lower_secondary,0,9
NAME_EDUCATION_TYPE_Secondary___secondary_special,5,9
NAME_FAMILY_STATUS_Civil_marriage,2,9
NAME_FAMILY_STATUS_Married,3,9
NAME_FAMILY_STATUS_Separated,7,9
NAME_FAMILY_STATUS_Single___not_married,3,9
NAME_FAMILY_STATUS_Widow,1,9
NAME_HOUSING_TYPE_Co_op_apartment,0,9
NAME_HOUSING_TYPE_House___apartment,7,9
NAME_HOUSING_TYPE_Municipal_apartment,3,9
NAME_HOUSING_TYPE_Office_apartment,0,9
NAME_HOUSING_TYPE_Rented_apartment,2,9
NAME_HOUSING_TYPE_With_parents,0,9
OCCUPATION_TYPE_Accountants,1,9
OCCUPATION_TYPE_Cleaning_staff,0,9
OCCUPATION_TYPE_Cooking_staff,0,9
OCCUPATION_TYPE_Core_staff,1,9
OCCUPATION_TYPE_Drivers,7,9
OCCUPATION_TYPE_HR_staff,0,9
OCCUPATION_TYPE_High_skill_tech_staff,2,9
OCCUPATION_TYPE_IT_staff,0,9
OCCUPATION_TYPE_Laborers,2,9
OCCUPATION_TYPE_Low_skill_Laborers,2,9
OCCUPATION_TYPE_Managers,9,9
OCCUPATION_TYPE_Medicine_staff,2,9
OCCUPATION_TYPE_Private_service_staff,0,9
OCCUPATION_TYPE_Realty_agents,0,9
OCCUPATION_TYPE_Sales_staff,6,9
OCCUPATION_TYPE_Secretaries,0,9
OCCUPATION_TYPE_Security_staff,0,9
OCCUPATION_TYPE_Waiters_barmen_staff,0,9
WEEKDAY_APPR_PROCESS_START_FRIDAY,14,9
WEEKDAY_APPR_PROCESS_START_MONDAY,5,9
WEEKDAY_APPR_PROCESS_START_SATURDAY,1,9
WEEKDAY_APPR_PROCESS_START_SUNDAY,0,9
WEEKDAY_APPR_PROCESS_START_THURSDAY,11,9
WEEKDAY_APPR_PROCESS_START_TUESDAY,5,9
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,5,9
ORGANIZATION_TYPE_Advertising,0,9
ORGANIZATION_TYPE_Agriculture,0,9
ORGANIZATION_TYPE_Bank,0,9
ORGANIZATION_TYPE_Business_Entity_Type_1,0,9
ORGANIZATION_TYPE_Business_Entity_Type_2,2,9
ORGANIZATION_TYPE_Business_Entity_Type_3,7,9
ORGANIZATION_TYPE_Cleaning,0,9
ORGANIZATION_TYPE_Construction,0,9
ORGANIZATION_TYPE_Culture,0,9
ORGANIZATION_TYPE_Electricity,0,9
ORGANIZATION_TYPE_Emergency,0,9
ORGANIZATION_TYPE_Government,1,9
